City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
452,Sola,VU,-13.8833,167.55,77.18,70,96,15.7,overcast clouds
453,Atasu,KZ,48.6814,71.6433,70.88,29,5,5.79,clear sky
454,Kamenka,RU,51.3223,42.7678,69.06,76,15,4.45,few clouds
455,Tieling,CN,42.2931,123.8414,74.88,92,51,6.55,broken clouds
456,Kineta,GR,37.9709,23.2183,90.61,38,0,4.81,clear sky
457,Boguchany,RU,58.3814,97.4531,58.57,80,100,1.28,overcast clouds
458,Erenhot,CN,43.6475,111.9767,62.2,59,0,12.41,clear sky
459,San Julian,MX,21.0167,-102.1667,69.78,63,84,3.38,broken clouds
460,Neryungri,RU,56.6709,124.6491,50.94,69,100,2.82,overcast clouds
461,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,61.43,33,100,2.28,overcast clouds
462,Dunedin,NZ,-45.8742,170.5036,52.81,79,100,5.01,moderate rain
463,Bani,DO,18.2833,-70.3333,82.74,74,5,11.83,clear sky
464,Pangai,TO,-19.8,-174.35,75.99,81,92,22.91,light rain
465,Maldonado,UY,-34.6667,-54.9167,48.22,84,65,1.68,broken clouds
466,Machachi,EC,-0.5,-78.5667,65.7,80,67,1.81,broken clouds
467,Richmond Hill,CA,43.8711,-79.4372,61.02,94,100,5.68,overcast clouds
468,Pecos,US,31.4229,-103.4932,99.43,24,1,12.66,clear sky
469,Bull Savanna,JM,17.8868,-77.5902,82.38,74,28,9.08,scattered clouds
470,Hasaki,JP,35.7333,140.8333,81.28,83,26,3.83,scattered clouds
471,Yulara,AU,-25.2406,130.9889,53.44,82,28,0.0,scattered clouds
472,Elat,IL,29.5581,34.9482,88.14,29,2,4.92,clear sky
473,Humboldt,US,40.6665,-123.9178,83.39,39,27,7.58,scattered clouds
474,Arrifes,PT,37.7667,-25.7,70.05,83,75,6.91,broken clouds
475,Iralaya,HN,15.0,-83.2333,84.29,80,100,12.46,overcast clouds
476,Oga,IT,46.4631,10.347,53.64,92,95,1.7,light rain
477,Tahoua,NE,14.8888,5.2692,86.02,53,33,7.63,scattered clouds
478,Ust-Tsilma,RU,65.441,52.1498,55.94,99,100,3.62,overcast clouds
479,Fare,PF,-16.7,-151.0167,77.29,63,100,15.75,overcast clouds
480,Topeka,US,39.0483,-95.678,82.49,76,90,1.01,overcast clouds
481,Goderich,CA,43.7501,-81.7165,73.9,74,86,11.59,overcast clouds
482,Buta,CD,2.7858,24.73,68.7,99,100,2.8,light rain
483,Balotra,IN,25.8333,72.2333,82.53,75,100,21.81,overcast clouds
484,Turayf,SA,31.6725,38.6637,79.27,31,0,10.04,clear sky
485,Ruhengeri,RW,-1.4998,29.635,61.12,60,97,2.68,overcast clouds
486,Uribia,CO,11.7139,-72.266,88.72,52,0,21.88,clear sky
487,Uyuni,BO,-20.4597,-66.825,42.12,27,78,14.18,broken clouds
488,Aklavik,CA,68.2191,-135.0107,78.44,37,91,15.19,overcast clouds
489,Swan River,CA,52.1058,-101.2676,81.28,25,11,12.55,few clouds
490,Prince Rupert,CA,54.3161,-130.3201,59.09,88,90,9.22,mist
491,Boa Vista,BR,2.8197,-60.6733,82.38,74,75,3.44,broken clouds
492,Port Hardy,CA,50.6996,-127.4199,65.77,78,53,13.42,broken clouds
493,Dubbo,AU,-32.25,148.6167,59.13,67,0,6.91,clear sky
494,Port Hedland,AU,-20.3167,118.5667,57.25,62,3,8.05,clear sky
495,Marsaxlokk,MT,35.8419,14.5431,84.07,74,0,4.61,clear sky
496,Nome,US,64.5011,-165.4064,49.15,87,90,14.97,overcast clouds
497,Kapit,MY,2.0167,112.9333,73.2,98,60,1.1,broken clouds
498,Bertoua,CM,4.5833,13.6833,67.23,98,100,2.84,light rain
499,Poltavka,RU,54.3663,71.7632,62.85,81,100,2.26,overcast clouds
500,Kiunga,PG,-6.1219,141.2906,76.01,91,96,1.9,overcast clouds
501,Rumford,US,44.5537,-70.5509,71.2,49,17,7.54,few clouds
502,Blankenberge,BE,51.3131,3.1323,61.99,82,35,12.75,scattered clouds
503,Denpasar,ID,-8.65,115.2167,78.46,89,20,9.22,few clouds
504,Voznesenye,RU,61.0106,35.4781,57.67,90,15,11.52,few clouds
505,Krasnoselkup,RU,65.7,82.4667,50.38,76,43,7.07,scattered clouds
506,Nizhniy Ingash,RU,56.2,96.53,56.3,81,100,1.25,overcast clouds
507,Manta,EC,-0.95,-80.7333,73.24,82,75,10.56,broken clouds
508,Miajadas,ES,39.1513,-5.9084,64.78,50,4,6.44,clear sky
509,Pampa,US,35.5362,-100.9599,97.75,37,40,10.36,scattered clouds
510,Batemans Bay,AU,-35.7167,150.1833,59.09,68,13,10.74,light rain
511,Rio Gallegos,AR,-51.6226,-69.2181,42.85,45,75,21.85,broken clouds
512,Wabash,US,40.7978,-85.8205,77.41,68,86,6.04,overcast clouds
513,Zhangjiakou,CN,40.81,114.8794,66.29,64,68,14.32,broken clouds
514,Balikpapan,ID,-1.2675,116.8289,77.99,94,75,6.91,light rain
515,Coahuayana,MX,18.7333,-103.6833,90.88,67,97,4.59,overcast clouds
516,Rawson,AR,-43.3002,-65.1023,45.14,42,1,12.24,clear sky
517,Lompoc,US,34.6391,-120.4579,88.79,70,1,16.11,clear sky
518,San Isidro,PE,-12.1167,-77.05,63.01,86,90,9.22,overcast clouds
519,Zawiercie,PL,50.4877,19.4168,67.57,96,58,1.99,broken clouds
520,Athabasca,CA,54.7169,-113.2854,93.97,20,0,6.13,clear sky
521,Talcahuano,CL,-36.7167,-73.1167,49.68,76,0,4.61,clear sky
522,Praia Da Vitoria,PT,38.7333,-27.0667,73.76,81,100,10.36,overcast clouds
523,Allapalli,IN,19.4167,80.0667,75.16,93,100,3.6,overcast clouds
524,Mount Barker,AU,-35.0667,138.8667,47.66,93,21,5.91,few clouds
525,Nacala,MZ,-14.5428,40.6728,68.92,88,2,10.18,clear sky
526,Pathein,MM,16.7833,94.7333,78.49,90,100,10.76,overcast clouds
527,Donetsk,UA,48.0,37.8,74.73,58,27,3.33,scattered clouds
528,Namanyere,TZ,-7.5167,31.05,61.36,50,5,13.31,clear sky
529,Moron,AR,-34.6534,-58.6198,54.99,68,27,2.39,scattered clouds
530,Wahiawa,US,21.5028,-158.0236,86.32,63,90,12.66,overcast clouds
531,Ravar,IR,31.2656,56.8055,82.38,21,26,2.13,scattered clouds
532,Altamira,BR,-3.2033,-52.2064,73.36,87,64,2.73,broken clouds
533,Newport,GB,51.5877,-2.9984,61.07,88,24,6.38,few clouds
534,Dubai,AE,25.2582,55.3047,91.65,79,38,5.75,scattered clouds
535,Zyryanka,RU,65.75,150.85,44.73,85,100,25.75,light rain
536,Alta Floresta,BR,-9.8756,-56.0861,78.82,29,24,4.74,few clouds
537,Normandin,CA,48.8333,-72.5321,61.32,61,86,6.42,overcast clouds
538,Mwanza,TZ,-2.5167,32.9,68.9,50,78,14.34,broken clouds
539,Djambala,CG,-2.5447,14.7533,76.8,43,94,3.29,overcast clouds
540,Makinsk,KZ,52.6292,70.4169,64.38,71,73,2.08,broken clouds
541,Zaton,RU,53.2936,83.8072,67.59,52,0,6.71,clear sky
542,Tual,ID,-5.6667,132.75,81.09,79,44,9.4,scattered clouds
543,Inta,RU,66.0317,60.1659,53.73,77,100,14.16,overcast clouds
544,Muyezerskiy,RU,63.9333,31.65,52.84,96,58,2.04,broken clouds
545,Luanda,AO,-8.8368,13.2343,69.24,91,0,4.34,clear sky
546,Bubaque,GW,11.2833,-15.8333,77.65,90,100,19.66,moderate rain
547,Waipawa,NZ,-41.4122,175.5153,51.03,76,78,4.72,broken clouds
548,Beloha,MG,-25.1667,45.05,63.18,75,0,11.32,clear sky
549,Narsaq,GL,60.9167,-46.05,53.82,76,55,4.07,broken clouds
550,Churapcha,RU,62.0025,132.4325,72.9,34,1,5.39,clear sky
551,Malatya,TR,38.5,38.0,73.45,36,0,3.44,clear sky
552,Eydhafushi,MV,5.1033,73.0708,82.18,75,69,11.68,broken clouds
553,Santa Cruz De Tenerife,ES,28.4682,-16.2546,75.72,86,75,3.0,broken clouds
554,Serzedo,PT,41.405,-8.2293,60.3,89,47,0.65,scattered clouds
555,Gonbad-E Qabus,IR,37.25,55.1672,78.76,70,58,6.98,broken clouds
556,Gopalpur,IN,19.2667,84.9167,81.79,75,99,7.85,overcast clouds
557,Viedma,AR,-40.8135,-62.9967,43.52,65,2,5.88,clear sky
558,Humaita,BR,-7.5061,-63.0208,78.6,43,8,1.14,clear sky
559,Kang,BW,-23.6752,22.7876,49.01,42,0,8.34,clear sky
560,Nova Petropolis,BR,-29.3764,-51.1144,49.3,78,38,2.73,scattered clouds
561,Afzalpur,IN,17.2,76.35,74.44,80,100,16.98,overcast clouds
562,Susanville,US,40.4163,-120.653,81.81,43,1,7.0,clear sky
563,Poum,NC,-20.2333,164.0167,69.78,56,19,17.58,few clouds
564,Shimoda,JP,34.6667,138.95,86.11,74,16,3.38,few clouds
565,Amapa,BR,1.0,-52.0,72.82,97,100,2.55,overcast clouds
566,Werda,BW,-25.2667,23.2833,50.22,50,0,6.49,clear sky
567,Bredy,RU,52.4153,60.3411,69.78,60,39,8.7,scattered clouds
568,Olafsvik,IS,64.8945,-23.7142,54.25,93,91,7.27,overcast clouds
569,Lianyuan,CN,27.6883,111.6642,81.54,77,36,1.95,scattered clouds
570,Mizdah,LY,31.4451,12.9801,83.44,22,0,4.29,clear sky
571,Keningau,MY,5.3378,116.1602,75.65,90,22,1.14,few clouds
572,Monrovia,LR,6.3005,-10.7969,75.43,89,94,9.84,moderate rain
573,Ponta Delgada,PT,37.7333,-25.6667,72.32,83,75,6.91,broken clouds
574,Omboue,GA,-1.5746,9.2618,73.78,78,20,6.15,few clouds
575,Otavi,NA,-19.65,17.3333,54.88,32,0,12.46,clear sky
576,Atikokan,CA,48.7555,-91.6216,77.04,27,84,12.73,broken clouds
577,Coruripe,BR,-10.1256,-36.1756,73.49,87,46,18.7,scattered clouds
578,Sitka,US,57.0531,-135.33,64.29,77,75,6.91,broken clouds
579,Vad,RU,55.5301,44.2114,61.77,74,28,6.78,scattered clouds
580,Northam,GB,51.0333,-4.2167,60.39,95,15,4.68,few clouds
581,Andreapol,RU,56.6513,32.2664,57.96,82,79,4.25,broken clouds
582,Rongcheng,CN,30.634,117.8517,79.93,86,9,1.23,light rain
583,San Juan,AR,-31.5375,-68.5364,54.05,33,38,4.38,scattered clouds
584,Bonthe,SL,7.5264,-12.505,75.56,87,100,4.74,overcast clouds
585,Zaysan,KZ,47.4667,84.8667,60.19,30,0,8.77,clear sky
586,Itupiranga,BR,-5.1347,-49.3267,82.13,58,52,3.91,broken clouds
587,Hokitika,NZ,-42.7167,170.9667,54.45,82,100,6.15,overcast clouds
588,Progreso,MX,21.2833,-89.6667,89.11,74,68,15.21,broken clouds
589,Shingu,JP,33.7333,135.9833,82.9,73,33,1.03,scattered clouds
590,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,57.61,93,100,6.17,overcast clouds
591,Lovozero,RU,68.005,35.0117,46.44,90,79,4.81,broken clouds
592,Linxia,CN,35.6003,103.2064,63.1,42,2,6.06,clear sky
593,Tuatapere,NZ,-46.1333,167.6833,48.81,95,100,2.19,overcast clouds
594,Bud,US,39.447,-86.1758,75.18,66,99,4.21,overcast clouds
595,Namibe,AO,-15.1961,12.1522,68.11,84,23,5.66,few clouds
596,Burgeo,CA,47.6167,-57.6152,58.71,91,21,19.95,few clouds
597,Nouadhibou,MR,20.931,-17.0347,69.15,93,5,17.65,clear sky
598,Hauterive,FR,46.0901,3.4459,57.96,83,100,2.91,overcast clouds
599,Oranjemund,NA,-28.55,16.4333,64.27,39,0,1.95,clear sky
600,Althofen,AT,46.8818,14.4676,65.25,98,62,0.69,light rain
601,Wenling,CN,28.3669,121.36,80.91,91,65,5.44,broken clouds
602,Rocha,UY,-34.4833,-54.3333,45.99,78,29,4.38,scattered clouds
603,Maragogi,BR,-9.0122,-35.2225,77.65,69,72,13.94,broken clouds
604,Apricena,IT,41.7839,15.4437,84.15,38,0,9.46,clear sky
605,Brandfort,ZA,-28.7001,26.4597,41.4,51,24,2.1,few clouds
606,Mazatlan,MX,23.2167,-106.4167,90.91,69,75,4.0,broken clouds
607,Blind River,CA,46.1834,-82.9582,66.45,89,85,7.9,overcast clouds
608,Talara,PE,-4.5772,-81.2719,68.76,77,0,13.8,clear sky
609,Bonnyville,CA,54.2668,-110.735,92.14,18,0,4.92,clear sky
610,Sovetskiy,RU,61.3614,63.5842,55.98,90,98,7.31,overcast clouds
611,Zunyi,CN,27.6867,106.9072,70.59,87,11,2.19,few clouds
612,Mandalgovi,MN,45.7625,106.2708,59.07,68,6,3.04,clear sky
613,Vanavara,RU,60.34,102.2797,60.64,84,100,3.6,overcast clouds
614,Izumo,JP,35.3667,132.7667,82.62,68,6,1.92,clear sky
615,Sebeta,ET,8.9167,38.6167,54.93,92,99,3.87,overcast clouds
616,Zhezkazgan,KZ,47.8043,67.7144,76.06,20,1,4.56,clear sky
617,Oussouye,SN,12.485,-16.5469,77.61,89,100,12.75,moderate rain
618,Sorland,NO,67.667,12.6934,49.32,78,100,10.54,overcast clouds
619,Vorobyevka,RU,50.6451,40.9245,70.38,66,5,2.82,clear sky
620,Maniitsoq,GL,65.4167,-52.9,49.21,79,34,8.55,scattered clouds
621,Olga,RU,43.7444,135.2892,69.28,97,100,9.01,overcast clouds
622,Coalinga,US,36.1397,-120.3602,104.31,23,24,15.61,few clouds
623,Lamu,KE,-2.2717,40.902,71.82,83,100,17.94,light rain
624,Teguldet,RU,57.3064,88.1667,56.82,75,83,3.8,broken clouds
625,Nikolsk,RU,53.7189,46.0712,64.44,78,54,6.91,broken clouds
626,Sinnamary,GF,5.3833,-52.95,79.48,83,92,8.57,overcast clouds
627,Shagonar,RU,51.5333,92.8,55.29,84,100,2.06,overcast clouds
628,Fougamou,GA,-1.2154,10.5838,72.63,79,33,3.89,scattered clouds
629,Udachnyy,RU,66.4167,112.4,70.7,34,5,4.72,clear sky
630,Sioux Lookout,CA,50.1001,-91.917,72.37,37,86,12.95,overcast clouds
631,Maturin,VE,9.75,-63.1767,75.25,93,33,5.46,scattered clouds
632,Zalaegerszeg,HU,46.84,16.8439,66.11,85,70,2.19,broken clouds
633,Kirksville,US,40.1948,-92.5833,71.55,83,90,6.91,overcast clouds
634,Kralendijk,BQ,12.15,-68.2667,82.38,83,40,17.27,scattered clouds
635,Kaberamaido,UG,1.7389,33.1594,65.73,66,91,4.36,overcast clouds
636,Sechura,PE,-5.5569,-80.8222,71.69,66,9,17.22,clear sky
637,Korsakov,RU,46.6328,142.7813,64.24,79,64,15.9,broken clouds
638,Corinto,GR,37.9407,22.9573,90.68,47,0,2.21,clear sky
639,Kysyl-Syr,RU,63.8986,122.7617,71.01,45,8,4.21,clear sky
640,Noshiro,JP,40.2039,140.0242,77.67,80,97,7.92,overcast clouds
641,Arinos,BR,-15.9169,-46.1056,71.47,51,66,4.12,broken clouds
642,Mamallapuram,IN,12.6264,80.1722,80.65,58,100,11.45,overcast clouds
643,Polyarnyy,RU,69.1989,33.4478,52.27,85,98,6.46,overcast clouds
644,Raahe,FI,64.6833,24.4833,53.69,90,41,7.23,scattered clouds
645,Mago,RU,53.2514,140.1822,50.54,93,100,3.44,overcast clouds
646,Pontianak,ID,-0.0333,109.3333,76.98,100,40,0.0,scattered clouds
647,Touros,BR,-5.1989,-35.4608,79.7,79,85,16.46,overcast clouds
648,Cody,US,44.5263,-109.0565,86.2,39,20,3.44,few clouds
649,Avera,US,33.194,-82.5271,93.25,51,89,8.21,overcast clouds
650,Wonthaggi,AU,-38.6044,145.5913,51.44,81,89,13.13,overcast clouds
651,Soyo,AO,-6.1349,12.3689,71.55,90,2,4.72,clear sky
652,Samarai,PG,-10.6167,150.6667,78.24,65,88,13.89,overcast clouds
653,Kununurra,AU,-15.7667,128.7333,67.98,94,4,0.0,clear sky
654,Labuhan,ID,-6.8844,112.2051,75.13,85,67,5.86,broken clouds
655,Bay Roberts,CA,47.5999,-53.2648,65.34,85,15,10.0,few clouds
656,Cap Estate,LC,14.0833,-60.95,82.02,80,0,16.06,clear sky
657,Seredka,RU,58.1584,28.1858,58.75,90,65,5.77,broken clouds
658,Jackson,US,42.4165,-122.8345,101.79,24,1,5.75,clear sky
659,Ca Mau,VN,9.1769,105.15,77.05,92,54,5.17,broken clouds
660,Bosaso,SO,11.2842,49.1816,88.05,37,50,20.09,scattered clouds
661,Karonga,MW,-9.9333,33.9333,65.79,78,49,5.59,scattered clouds
662,Luganville,VU,-15.5333,167.1667,75.65,56,100,9.6,overcast clouds
663,Alihe,CN,50.5667,123.7167,55.15,97,100,5.97,overcast clouds
664,Puerto Narino,CO,-3.7703,-70.3831,75.15,61,11,0.29,few clouds
665,Berlevag,NO,70.8578,29.0864,48.42,92,100,8.1,overcast clouds
666,Saskatoon,CA,52.1168,-106.6345,92.95,24,0,5.99,clear sky
667,Balatero,PH,13.5021,120.9244,80.49,80,100,4.5,overcast clouds
668,Hakodate,JP,41.7758,140.7367,73.0,88,99,0.96,overcast clouds
669,Midland,US,31.9974,-102.0779,97.68,32,1,3.44,clear sky
670,Pisco,PE,-13.7,-76.2167,64.45,77,0,10.36,clear sky
671,Nara,JP,34.6851,135.8049,83.25,68,49,2.1,scattered clouds
672,Severo-Yeniseyskiy,RU,60.3725,93.0408,51.76,65,39,3.96,scattered clouds
673,Longkou,CN,37.6508,120.3286,74.8,82,100,9.08,light rain
674,Traverse City,US,44.7631,-85.6206,75.94,64,75,4.61,broken clouds
675,Honiara,SB,-9.4333,159.95,81.66,73,87,3.36,overcast clouds
676,Okitipupa,NG,6.5047,4.7839,73.13,95,90,2.42,overcast clouds
677,Atambua,ID,-9.1061,124.8925,73.58,81,41,4.94,scattered clouds
678,Ahipara,NZ,-35.1667,173.1667,58.39,64,9,5.26,clear sky
679,Byron Bay,AU,-28.65,153.6167,69.06,66,4,10.78,clear sky
680,Vilhena,BR,-12.7406,-60.1458,70.72,38,32,3.47,scattered clouds
